logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,B2_vs_C,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.188586711883545,9.698874711990356,,0.0111842015894282,0.0904240488188752,,GLOD5_HUMAN,8,,0.0111842015894282,0.0904240488188752,0.188586711883545,Non-significant,1.0437160509366654,GLOD5,Glyoxalase domain-containing protein 5,GLOD5_HUMAN,A6NK44
-0.626126050949097,7.317326784133911,,0.1326942055237625,0.3746390578314096,,LIPT2_HUMAN,8,,0.1326942055237625,0.3746390578314096,0.626126050949097,Non-significant,0.4263869474188398,LIPT2,"Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2, mitochondrial",LIPT2_HUMAN,A6NK58
-0.0501141548156738,8.82076978683472,,0.4040380173121531,0.6706913662474003,,CC85C_HUMAN,8,,0.4040380173121531,0.6706913662474003,0.0501141548156738,Non-significant,0.1734772842590892,CCDC85C,Coiled-coil domain-containing protein 85C,CC85C_HUMAN,A6NKD9
-0.596965948740642,7.699314673741656,,0.2473929870235787,0.5235823641559548,,PC4L1_HUMAN,5,,0.2473929870235787,0.5235823641559548,0.596965948740642,Non-significant,0.2810149902319441,PCP4L1,Purkinje cell protein 4-like protein 1,PC4L1_HUMAN,A6NKN8
-0.477545022964478,10.77819931507111,,2.165206412678144e-05,0.0027944873847939,,TTC36_HUMAN,8,,2.165206412678144e-05,0.0027944873847939,0.477545022964478,Down,2.553697846587252,TTC36,Tetratricopeptide repeat protein 36,TTC36_HUMAN,A6NLP5
0.200431744257609,6.849981506665549,,0.3552299545123263,0.6288384871959875,,ABTB3_HUMAN,5,,0.3552299545123263,0.6288384871959875,-0.200431744257609,Non-significant,0.2014608857578845,ABTB3,Ankyrin repeat and BTB/POZ domain-containing protein 3,ABTB3_HUMAN,A6QL63
-0.0650370121002197,8.040171384811401,,0.3824609806122055,0.6518008213641044,,ZSWM8_HUMAN,8,,0.3824609806122055,0.6518008213641044,0.0650370121002197,Non-significant,0.1858850965961378,ZSWIM8,Zinc finger SWIM domain-containing protein 8,ZSWM8_HUMAN,A7E2V4
0.0324423313140869,6.784972310066223,,0.8921148052900767,0.9852969891864042,,RHG32_HUMAN,8,,0.8921148052900767,0.9852969891864042,-0.0324423313140869,Non-significant,0.0064328443002233,ARHGAP32,Rho GTPase-activating protein 32,RHG32_HUMAN,A7KAX9
0.323500275611877,7.133876144886015,,0.0286491098720742,0.1590278269832505,,P121C_HUMAN,8,,0.0286491098720742,0.1590278269832505,-0.323500275611877,Non-significant,0.7985268753784478,POM121C,Nuclear envelope pore membrane protein POM 121C,P121C_HUMAN,A8CG34
-0.0480225086212158,8.295517086982725,,0.8625761572057029,0.9716567715916612,,LYRM9_HUMAN,8,,0.8625761572057029,0.9716567715916612,0.0480225086212158,Non-significant,0.012487118333056,LYRM9,LYR motif-containing protein 9,LYRM9_HUMAN,A8MSI8
0.973978400230408,5.254734933376309,,0.0969675315073256,0.3159529922610929,,HMSD_HUMAN,6,,0.0969675315073256,0.3159529922610929,-0.973978400230408,Non-significant,0.5003775272557537,HMSD,Serpin-like protein HMSD,HMSD_HUMAN,A8MTL9
-0.0314006805419922,10.10481572151185,,0.7430194565074447,0.9050943081786174,,CEBOS_HUMAN,8,,0.7430194565074447,0.9050943081786174,0.0314006805419922,Non-significant,0.0433061662227847,CEBPZOS,Protein CEBPZOS,CEBOS_HUMAN,A8MTT3
-0.127923965454102,13.021725893020626,,0.0507380246594318,0.222117987032355,,RUXGL_HUMAN,8,,0.0507380246594318,0.222117987032355,0.127923965454102,Non-significant,0.653416271021107,SNRPGP15,Putative small nuclear ribonucleoprotein G-like protein 15,RUXGL_HUMAN,A8MWD9
0.067521333694458,10.354837536811823,,0.018666076133343,0.1213072556973893,,NUD19_HUMAN,8,,0.018666076133343,0.1213072556973893,-0.067521333694458,Non-significant,0.9161132220922176,NUDT19,Acyl-coenzyme A diphosphatase NUDT19,NUD19_HUMAN,A8MXV4
-0.0763912200927734,9.563765048980711,,0.2504918177558392,0.5272765765058597,,MI4GD_HUMAN,8,,0.2504918177558392,0.5272765765058597,0.0763912200927734,Non-significant,0.2779615211399985,MIF4GD,MIF4G domain-containing protein,MI4GD_HUMAN,A9UHW6
-0.175494432449341,11.728962779045103,,0.0803629185709354,0.2848691365820986,,ESPN_HUMAN,8,,0.0803629185709354,0.2848691365820986,0.175494432449341,Non-significant,0.5453546007365213,ESPN,Espin,ESPN_HUMAN,B1AK53
0.681966344515483,7.566329101721447,,0.0292246235155962,0.1614556850807621,,SMIM1_HUMAN,7,,0.0292246235155962,0.1614556850807621,-0.681966344515483,Non-significant,0.7919466582607236,SMIM1,Small integral membrane protein 1,SMIM1_HUMAN,B2RUZ4
0.508165836334229,6.408953309059144,,0.1669978412150688,0.4223729016450366,,B3KNS4_HUMAN,8,,0.1669978412150688,0.4223729016450366,-0.508165836334229,Non-significant,0.3743039527932422,ERVK3-1,Endogenous retrovirus group K3 member 1,B3KNS4_HUMAN,B3KNS4
0.0706052780151367,10.24197292327882,,0.5138785683324132,0.7594932164190398,,GPHRA_HUMAN;GPHRB_HUMAN,8,,0.5138785683324132,0.7594932164190398,-0.0706052780151367,Non-significant,0.1194761007807014,GPR89A;GPR89B,Golgi pH regulator A;Golgi pH regulator B,GPHRA_HUMAN;GPHRB_HUMAN,B7ZAQ6;P0CG08
-0.547441959381104,8.625707149505615,,0.0084641530009795,0.078164446787827,,PP13G_HUMAN,8,,0.0084641530009795,0.078164446787827,0.547441959381104,Non-significant,1.106990741504216,PPP1R3G,Protein phosphatase 1 regulatory subunit 3G,PP13G_HUMAN,B7ZBB8
0.263371467590332,8.122895598411562,,0.5759514953661308,0.804994044257889,,IGLL5_HUMAN,8,,0.5759514953661308,0.804994044257889,-0.263371467590332,Non-significant,0.0942073327445572,IGLL5,Immunoglobulin lambda-like polypeptide 5,IGLL5_HUMAN,B9A064
0.0950558185577393,10.914411902427675,,0.1433290624007267,0.390775870897283,,WASH3_HUMAN;WASH2_HUMAN,8,,0.1433290624007267,0.390775870897283,-0.0950558185577393,Non-significant,0.4080722603567507,WASH3P;WASH2P,Putative WAS protein family homolog 3;WAS protein family homolog 2,WASH3_HUMAN;WASH2_HUMAN,C4AMC7;Q6VEQ5
-0.689801454544067,6.086546540260313,,0.4531834738505077,0.710334709395566,,UMAD1_HUMAN,5,,0.4531834738505077,0.710334709395566,0.689801454544067,Non-significant,0.1485369636882541,UMAD1,UBAP1-MVB12-associated (UMA)-domain containing protein 1,UMAD1_HUMAN,C9J7I0
0.186326742172241,9.886148810386654,,0.1208011828989612,0.3559219584009007,,MCRI1_HUMAN,8,,0.1208011828989612,0.3559219584009007,-0.186326742172241,Non-significant,0.4486452176208666,MCRIP1,Mapk-regulated corepressor-interacting protein 1,MCRI1_HUMAN,C9JLW8
0.0243313312530518,14.33468639850615,,0.3616489999898787,0.6330791865462533,,NACAM_HUMAN,8,,0.3616489999898787,0.6330791865462533,-0.0243313312530518,Non-significant,0.1985419643441081,NACA,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form",NACAM_HUMAN,E9PAV3
0.256539821624756,7.456481933593752,,0.4175816068830872,0.68196660828691,,CK098_HUMAN,8,,0.4175816068830872,0.68196660828691,-0.256539821624756,Non-significant,0.1662368895543178,C11orf98,Uncharacterized protein C11orf98,CK098_HUMAN,E9PRG8
0.0810034275054932,11.34684717655181,,0.8047559713214261,0.9431275582873628,,INSR2_HUMAN;INS_HUMAN,8,,0.8047559713214261,0.9431275582873628,-0.0810034275054932,Non-significant,0.0254295648301529,INS-IGF2;INS,"Insulin, isoform 2;Insulin",INSR2_HUMAN;INS_HUMAN,F8WCM5;P01308
0.0214006900787354,9.489903569221497,,0.8308428182455814,0.9544969238017584,,SMLR1_HUMAN,8,,0.8308428182455814,0.9544969238017584,-0.0214006900787354,Non-significant,0.0202254669330428,SMLR1,Small leucine-rich protein 1,SMLR1_HUMAN,H3BR10
0.119101047515869,9.964245796203604,,0.0240701427799076,0.1428150168420625,,ASURF_HUMAN,8,,0.0240701427799076,0.1428150168420625,-0.119101047515869,Non-significant,0.8452261245713649,ASDURF,ASNSD1 upstream open reading frame protein,ASURF_HUMAN,L0R819
-0.164417266845703,12.73447108268739,,0.0774139914584857,0.2780514829294689,,DNS2A_HUMAN,8,,0.0774139914584857,0.2780514829294689,0.164417266845703,Non-significant,0.5558747843620565,DNASE2,Deoxyribonuclease-2-alpha,DNS2A_HUMAN,O00115
0.0550708770751953,12.785778999328624,,0.3657491350971922,0.6358132174455666,,ADAS_HUMAN,8,,0.3657491350971922,0.6358132174455666,-0.0550708770751953,Non-significant,0.1966704481041509,AGPS,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",ADAS_HUMAN,O00116
0.253799557685852,8.459921538829807,,0.263050216799731,0.540029694592843,,UBXN8_HUMAN,8,,0.263050216799731,0.540029694592843,-0.253799557685852,Non-significant,0.2675823589858348,UBXN8,UBX domain-containing protein 8,UBXN8_HUMAN,O00124
0.140504598617554,8.92516005039215,,0.149205750757254,0.3998694571555363,,KIF2A_HUMAN,8,,0.149205750757254,0.3998694571555363,-0.140504598617554,Non-significant,0.3980817668977049,KIF2A,Kinesin-like protein KIF2A,KIF2A_HUMAN,O00139
-0.113152742385864,11.6519900560379,,0.1088439416693201,0.3371097013353453,,KITM_HUMAN,8,,0.1088439416693201,0.3371097013353453,0.113152742385864,Non-significant,0.4722287491824313,TK2,"Thymidine kinase 2, mitochondrial",KITM_HUMAN,O00142
0.11103343963623,9.34028935432434,,0.031696500644544,0.169398209530728,,DX39A_HUMAN,8,,0.031696500644544,0.169398209530728,-0.11103343963623,Non-significant,0.7710911842947702,DDX39A,ATP-dependent RNA helicase DDX39A,DX39A_HUMAN,O00148
0.0074176788330078,16.731040477752675,,0.8760404612643785,0.9766510824665128,,PDLI1_HUMAN,8,,0.8760404612643785,0.9766510824665128,-0.0074176788330078,Non-significant,0.0102605642489626,PDLIM1,PDZ and LIM domain protein 1,PDLI1_HUMAN,O00151
0.0967049598693848,11.43995094299316,,0.1339663956260446,0.377059872381251,,BACH_HUMAN,8,,0.1339663956260446,0.377059872381251,-0.0967049598693848,Non-significant,0.4235896837987928,ACOT7,Cytosolic acyl coenzyme A thioester hydrolase,BACH_HUMAN,O00154
0.128600120544434,13.8563940525055,,0.0002644921876275,0.011989394427878,,MYO1C_HUMAN,8,,0.0002644921876275,0.011989394427878,-0.128600120544434,Up,1.92120275211989,MYO1C,Unconventional myosin-Ic,MYO1C_HUMAN,O00159
0.0783624649047852,12.192104578018188,,0.1479150335893685,0.3981949474298374,,SNP23_HUMAN,8,,0.1479150335893685,0.3981949474298374,-0.0783624649047852,Non-significant,0.3999042548994238,SNAP23,Synaptosomal-associated protein 23,SNP23_HUMAN,O00161
0.055595874786377,9.899667978286743,,0.2587998010928823,0.5344522898894404,,HAX1_HUMAN,8,,0.2587998010928823,0.5344522898894404,-0.055595874786377,Non-significant,0.2720910578313654,HAX1,HCLS1-associated protein X-1,HAX1_HUMAN,O00165
-0.253499269485474,12.261764168739337,,0.0234011273293497,0.1408113400312423,,PLM_HUMAN,8,,0.0234011273293497,0.1408113400312423,0.253499269485474,Non-significant,0.8513623685271625,FXYD1,Phospholemman,PLM_HUMAN,O00168
0.0113704204559326,11.742233872413625,,0.7598465473604524,0.915755553174727,,AIP_HUMAN,8,,0.7598465473604524,0.915755553174727,-0.0113704204559326,Non-significant,0.038220439078019,AIP,AH receptor-interacting protein,AIP_HUMAN,O00170
0.0316307544708252,8.948254942893982,,0.7151902690615367,0.8875605614229476,,GTPB1_HUMAN,8,,0.7151902690615367,0.8875605614229476,-0.0316307544708252,Non-significant,0.0518020038002377,GTPBP1,GTP-binding protein 1,GTPB1_HUMAN,O00178
-0.986359834671021,,,1.0,1.0,,LEG9_HUMAN,3,,1.0,1.0,0.986359834671021,Non-significant,-0.0,LGALS9,Galectin-9,LEG9_HUMAN,O00182
-0.0171146392822266,12.157107830047597,,0.5449349829794544,0.78255196513194,,STXB3_HUMAN,8,,0.5449349829794544,0.78255196513194,0.0171146392822266,Non-significant,0.1064868136272391,STXBP3,Syntaxin-binding protein 3,STXB3_HUMAN,O00186
-0.0446839332580566,8.996075868606567,,0.302790967201632,0.5803977668945454,,MASP2_HUMAN,8,,0.302790967201632,0.5803977668945454,0.0446839332580566,Non-significant,0.2362742671978479,MASP2,Mannan-binding lectin serine protease 2,MASP2_HUMAN,O00187
0.0703971385955811,9.316423058509828,,0.4341280278080912,0.6940967935584427,,AP4M1_HUMAN,8,,0.4341280278080912,0.6940967935584427,-0.0703971385955811,Non-significant,0.1585799618547957,AP4M1,AP-4 complex subunit mu-1,AP4M1_HUMAN,O00189
0.234821557998657,10.459303975105296,,0.0004597425744419,0.0160819554050521,,ARVC_HUMAN,8,,0.0004597425744419,0.0160819554050521,-0.234821557998657,Up,1.793661146508368,ARVCF,Splicing regulator ARVCF,ARVC_HUMAN,O00192
0.032536506652832,11.7076699733734,,0.6128763534978933,0.8261209759999609,,SMAP_HUMAN,8,,0.6128763534978933,0.8261209759999609,-0.032536506652832,Non-significant,0.0829563505462596,SMAP,Small acidic protein,SMAP_HUMAN,O00193
0.115078926086426,10.554410934448224,,0.0635672599968928,0.2495716512929832,,RB27B_HUMAN,8,,0.0635672599968928,0.2495716512929832,-0.115078926086426,Non-significant,0.602804747460122,RAB27B,Ras-related protein Rab-27B,RB27B_HUMAN,O00194
0.0628364086151123,12.000943064689643,,0.0378621441981635,0.1884355619400087,,AP3B1_HUMAN,8,,0.0378621441981635,0.1884355619400087,-0.0628364086151123,Non-significant,0.7248371328760768,AP3B1,AP-3 complex subunit beta-1,AP3B1_HUMAN,O00203
-2.18247191111247,10.776286919911705,,0.1132126751763363,0.3439455010498393,,ST2B1_HUMAN,6,,0.1132126751763363,0.3439455010498393,2.18247191111247,Non-significant,0.4635103669296229,SULT2B1,Sulfotransferase 2B1,ST2B1_HUMAN,O00204
0.341016292572021,9.103254795074465,,0.0014290313466055,0.0275002382581755,,RHOD_HUMAN,8,,0.0014290313466055,0.0275002382581755,-0.341016292572021,Up,1.560663543487459,RHOD,Rho-related GTP-binding protein RhoD,RHOD_HUMAN,O00212
0.052314281463623,6.59745144844055,,0.825844700112448,0.9514382658495368,,APBB1_HUMAN,7,,0.825844700112448,0.9514382658495368,-0.052314281463623,Non-significant,0.021619385696123,APBB1,Amyloid beta precursor protein binding family B member 1,APBB1_HUMAN,O00213
0.161206007003784,10.537487149238569,,0.026790844095168,0.1521184499560478,,LEG8_HUMAN,8,,0.026790844095168,0.1521184499560478,-0.161206007003784,Non-significant,0.8178181085757644,LGALS8,Galectin-8,LEG8_HUMAN,O00214
-0.142908573150635,13.169036865234377,,0.0031636475135757,0.0431232125839678,,NDUS8_HUMAN,8,,0.0031636475135757,0.0431232125839678,0.142908573150635,Down,1.365288892637675,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",NDUS8_HUMAN,O00217
0.585094571113586,6.447882235050201,,0.0199220598898475,0.1265805895323699,,TR10A_HUMAN,8,,0.0199220598898475,0.1265805895323699,-0.585094571113586,Non-significant,0.8976328859875983,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,TR10A_HUMAN,O00220
0.118696451187134,8.658631682395935,,0.4062598549276915,0.6723003978345327,,IKBE_HUMAN,8,,0.4062598549276915,0.6723003978345327,-0.118696451187134,Non-significant,0.1724366317509418,NFKBIE,NF-kappa-B inhibitor epsilon,IKBE_HUMAN,O00221
-0.0368540287017822,14.0614057779312,,0.0674753867791667,0.2582243286375781,,PSD11_HUMAN,8,,0.0674753867791667,0.2582243286375781,0.0368540287017822,Non-significant,0.5880028430327743,PSMD11,26S proteasome non-ATPase regulatory subunit 11,PSD11_HUMAN,O00231
0.0147976875305176,13.502352952957164,,0.5880298032530457,0.8122118532775922,,PSD12_HUMAN,8,,0.5880298032530457,0.8122118532775922,-0.0147976875305176,Non-significant,0.0903306767820968,PSMD12,26S proteasome non-ATPase regulatory subunit 12,PSD12_HUMAN,O00232
-0.0118474960327148,13.29650354385378,,0.6973591147221166,0.877686398564351,,PSMD9_HUMAN,8,,0.6973591147221166,0.877686398564351,0.0118474960327148,Non-significant,0.0566606318179774,PSMD9,26S proteasome non-ATPase regulatory subunit 9,PSMD9_HUMAN,O00233
-0.357600450515747,14.28622972965241,,0.0668471402601043,0.2566717095789728,,ATOX1_HUMAN,8,,0.0668471402601043,0.2566717095789728,0.357600450515747,Non-significant,0.5906219967388471,ATOX1,Copper transport protein ATOX1,ATOX1_HUMAN,O00244
0.159995675086975,6.289473474025726,,0.5691053568970678,0.8005775540554065,,MEN1_HUMAN,6,,0.5691053568970678,0.8005775540554065,-0.159995675086975,Non-significant,0.0965965904569093,MEN1,Menin,MEN1_HUMAN,O00255
0.266238212585449,5.9961771965026855,,0.4747713731887039,0.727494976946384,,CBX4_HUMAN,6,,0.4747713731887039,0.727494976946384,-0.266238212585449,Non-significant,0.1381700009564865,CBX4,E3 SUMO-protein ligase CBX4,CBX4_HUMAN,O00257
-0.101101279258728,8.224291503429413,,0.5275363650049479,0.7695278600837344,,GET1_HUMAN,8,,0.5275363650049479,0.7695278600837344,0.101101279258728,Non-significant,0.1137756522956564,GET1,Guided entry of tail-anchored proteins factor 1,GET1_HUMAN,O00258
-0.153334140777588,16.824794054031376,,0.0074340614588256,0.0726729761821128,,PGRC1_HUMAN,8,,0.0074340614588256,0.0726729761821128,0.153334140777588,Non-significant,1.1386270537464451,PGRMC1,Membrane-associated progesterone receptor component 1,PGRC1_HUMAN,O00264
0.0047814846038818,12.64187347888946,,0.9249681323922858,1.0,,SPT5H_HUMAN,8,,0.9249681323922858,1.0,-0.0047814846038818,Non-significant,-0.0,SUPT5H,Transcription elongation factor SPT5,SPT5H_HUMAN,O00267
-0.146039009094238,7.787882447242738,,0.1878196400490948,0.4513187356480745,,TAF4_HUMAN,8,,0.1878196400490948,0.4513187356480745,0.146039009094238,Non-significant,0.345516637187411,TAF4,Transcription initiation factor TFIID subunit 4,TAF4_HUMAN,O00268
0.0658507347106934,11.35975146293641,,0.2208023245224899,0.4922628390307937,,DFFA_HUMAN,8,,0.2208023245224899,0.4922628390307937,-0.0658507347106934,Non-significant,0.3078029479221724,DFFA,DNA fragmentation factor subunit alpha,DFFA_HUMAN,O00273
-0.0488550662994385,10.15478432178496,,0.196351735858558,0.462289804685461,,HIP1_HUMAN,8,,0.196351735858558,0.462289804685461,0.0488550662994385,Non-significant,0.3350856843634975,HIP1,Huntingtin-interacting protein 1,HIP1_HUMAN,O00291
0.0751276016235352,15.37307047843934,,0.0891273983116943,0.3010901622569296,,CLIC1_HUMAN,8,,0.0891273983116943,0.3010901622569296,-0.0751276016235352,Non-significant,0.5213034342824183,CLIC1,Chloride intracellular channel protein 1,CLIC1_HUMAN,O00299
0.03340744972229,13.466664195060726,,0.1929815986891975,0.45833829912192,,EIF3F_HUMAN,8,,0.1929815986891975,0.45833829912192,-0.03340744972229,Non-significant,0.3388138512379656,EIF3F,Eukaryotic translation initiation factor 3 subunit F,EIF3F_HUMAN,O00303
0.13787055015564,8.171903729438784,,0.2917511803750023,0.5684944410164965,,WWP2_HUMAN,8,,0.2917511803750023,0.5684944410164965,-0.13787055015564,Non-significant,0.2452737776739847,WWP2,NEDD4-like E3 ubiquitin-protein ligase WWP2,WWP2_HUMAN,O00308
0.152809858322144,7.150048494338989,,0.3691555694606247,0.6385688941494357,,BMAL1_HUMAN,8,,0.3691555694606247,0.6385688941494357,-0.152809858322144,Non-significant,0.1947922405542876,BMAL1,Basic helix-loop-helix ARNT-like protein 1,BMAL1_HUMAN,O00327
-0.169781684875488,12.6702527999878,,0.0003875707157407,0.0145463467715186,,ODPX_HUMAN,8,,0.0003875707157407,0.0145463467715186,0.169781684875488,Down,1.83724606346045,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial",ODPX_HUMAN,O00330
-0.0923764705657959,9.862175822257996,,0.1347801365598154,0.3780905738376559,,S28A1_HUMAN,8,,0.1347801365598154,0.3780905738376559,0.0923764705657959,Non-significant,0.4224041498824298,SLC28A1,Sodium/nucleoside cotransporter 1,S28A1_HUMAN,O00337
-0.215668121973674,7.631948908170067,,0.6306821916235424,0.8397464103928112,,ST1C2_HUMAN,7,,0.6306821916235424,0.8397464103928112,0.215668121973674,Non-significant,0.0758518439315809,SULT1C2,Sulfotransferase 1C2,ST1C2_HUMAN,O00338
0.475407004356384,6.7812539935112,,0.2529031097686162,0.5296271420851851,,MATN2_HUMAN,8,,0.2529031097686162,0.5296271420851851,-0.475407004356384,Non-significant,0.2760297664766384,MATN2,Matrilin-2,MATN2_HUMAN,O00339
0.883231520652771,8.783527195453644,,0.0050150534943171,0.0563479081993058,,QSOX1_HUMAN,8,,0.0050150534943171,0.0563479081993058,-0.883231520652771,Non-significant,1.2491222016118555,QSOX1,Sulfhydryl oxidase 1,QSOX1_HUMAN,O00391
0.0889058113098145,11.269928693771377,,0.1226712856042001,0.3588475004696336,,DCTN6_HUMAN,8,,0.1226712856042001,0.3588475004696336,-0.0889058113098145,Non-significant,0.4450900744728413,DCTN6,Dynactin subunit 6,DCTN6_HUMAN,O00399
0.022071361541748,11.70686459541321,,0.6246097310909485,0.835604450586354,,ACATN_HUMAN,8,,0.6246097310909485,0.835604450586354,-0.022071361541748,Non-significant,0.0779992555515335,SLC33A1,Acetyl-coenzyme A transporter 1,ACATN_HUMAN,O00400
-0.0619323253631592,13.46241700649261,,0.0313318790928795,0.1683562543944443,,WASL_HUMAN,8,,0.0313318790928795,0.1683562543944443,0.0619323253631592,Non-significant,0.7737707450404296,WASL,Actin nucleation-promoting factor WASL,WASL_HUMAN,O00401
-0.0046226978302002,12.7014058828354,,0.8976668364388098,0.9886539313154316,,IPO5_HUMAN,8,,0.8976668364388098,0.9886539313154316,0.0046226978302002,Non-significant,0.0049557023581044,IPO5,Importin-5,IPO5_HUMAN,O00410
0.0017398595809936,8.139120042324064,,0.9874211493674028,1.0,,RPOM_HUMAN,8,,0.9874211493674028,1.0,-0.0017398595809936,Non-significant,-0.0,POLRMT,"DNA-directed RNA polymerase, mitochondrial",RPOM_HUMAN,O00411
-0.0531156063079834,9.927972435951231,,0.1645907863504695,0.4187443451242357,,EF2K_HUMAN,8,,0.1645907863504695,0.4187443451242357,0.0531156063079834,Non-significant,0.3780510447859587,EEF2K,Eukaryotic elongation factor 2 kinase,EF2K_HUMAN,O00418
