logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,BD_vs_B1,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
2.234486023585,8.410802880922954,,5.220186938484536e-06,0.0002008178956523,,CD68_HUMAN,7,,5.220186938484536e-06,0.0002008178956523,-2.234486023585,Up,3.6971975881567847,CD68,Macrosialin,CD68_HUMAN,P34810
1.2751305103302,12.217509150505066,,5.190038652860004e-05,0.0009450483715896,,TSP4_HUMAN,8,,5.190038652860004e-05,0.0009450483715896,-1.2751305103302,Up,3.02454596188562,THBS4,Thrombospondin-4,TSP4_HUMAN,P35443
1.14709997177124,8.298657417297363,,0.0004973741838699,0.004289983223821,,ALS_HUMAN,8,,0.0004973741838699,0.004289983223821,-1.14709997177124,Up,2.3675444061407243,IGFALS,Insulin-like growth factor-binding protein complex acid labile subunit,ALS_HUMAN,P35858
1.30733346939087,10.558604478836063,,1.3246413891149312e-07,1.7506631520012494e-05,,GMPR1_HUMAN,8,,1.3246413891149312e-07,1.7506631520012494e-05,-1.30733346939087,Up,4.7567974091994,GMPR,GMP reductase 1,GMPR1_HUMAN,P36959
1.05679535865784,7.25815486907959,,0.0007595500156595,0.005730895790345,,TGFR2_HUMAN,8,,0.0007595500156595,0.005730895790345,-1.05679535865784,Up,2.2417774886090047,TGFBR2,TGF-beta receptor type-2,TGFR2_HUMAN,P37173
1.45494747161865,12.39936900138856,,4.730741768121449e-06,0.0001885723705654,,PSB10_HUMAN,8,,4.730741768121449e-06,0.0001885723705654,-1.45494747161865,Up,3.7245219393292337,PSMB10,Proteasome subunit beta type-10,PSB10_HUMAN,P40306
1.31905603408813,11.919775724411014,,1.4634673767386435e-10,1.660023286663829e-07,,UBA7_HUMAN,8,,1.4634673767386435e-10,1.660023286663829e-07,-1.31905603408813,Up,6.77988581967159,UBA7,Ubiquitin-like modifier-activating enzyme 7,UBA7_HUMAN,P41226
3.08762216567993,14.936929464340205,,6.02398138959644e-10,4.113375292196103e-07,,STAT1_HUMAN,8,,6.02398138959644e-10,4.113375292196103e-07,-3.08762216567993,Up,6.385801664939062,STAT1,Signal transducer and activator of transcription 1-alpha/beta,STAT1_HUMAN,P42224
1.71724057197571,10.175225615501398,,4.500237977074068e-08,9.703934206353924e-06,,ECE1_HUMAN,8,,4.500237977074068e-08,9.703934206353924e-06,-1.71724057197571,Up,5.013052156691597,ECE1,Endothelin-converting enzyme 1,ECE1_HUMAN,P42892
1.35967922210693,11.05594611167906,,8.275915794151128e-06,0.0002779215328576,,T23O_HUMAN,8,,8.275915794151128e-06,0.0002779215328576,-1.35967922210693,Up,3.556077803568116,TDO2,"Tryptophan 2,3-dioxygenase",T23O_HUMAN,P48775
1.06414270401001,9.618837118148798,,3.2148499539520764e-06,0.0001447389039707,,DHYS_HUMAN,8,,3.2148499539520764e-06,0.0001447389039707,-1.06414270401001,Up,3.839414720374061,DHPS,Deoxyhypusine synthase,DHYS_HUMAN,P49366
1.09851026535034,7.75280237197876,,0.0138352110035037,0.0463144134852708,,MCM2_HUMAN,8,,0.0138352110035037,0.0463144134852708,-1.09851026535034,Up,1.33428383137992,MCM2,DNA replication licensing factor MCM2,MCM2_HUMAN,P49736
1.05425500869751,7.611875772476196,,0.0006154995974478,0.004993743159798,,TSP3_HUMAN,8,,0.0006154995974478,0.004993743159798,-1.05425500869751,Up,2.301573798218329,THBS3,Thrombospondin-3,TSP3_HUMAN,P49746
1.11542725563049,10.41853368282317,,0.0004090453926938,0.0037282735792364,,COMP_HUMAN,8,,0.0004090453926938,0.0037282735792364,-1.11542725563049,Up,2.4284922267919358,COMP,Cartilage oligomeric matrix protein,COMP_HUMAN,P49747
1.00843660036723,7.6660805145899475,,0.0010389859290091,0.0070768501266007,,ERF_HUMAN,7,,0.0010389859290091,0.0070768501266007,-1.00843660036723,Up,2.1501600017777416,ERF,ETS domain-containing transcription factor ERF,ERF_HUMAN,P50548
1.77573001384735,7.200697839260101,,5.950054273597847e-05,0.0010334959368954,,TNF10_HUMAN,7,,5.950054273597847e-05,0.0010334959368954,-1.77573001384735,Up,2.985691226426504,TNFSF10,Tumor necrosis factor ligand superfamily member 10,TNF10_HUMAN,P50591
2.12563228607178,11.850619077682484,,1.9535112924884228e-05,0.0004910144641303,,STAT2_HUMAN,8,,1.9535112924884228e-05,0.0004910144641303,-2.12563228607178,Up,3.3089057143953955,STAT2,Signal transducer and activator of transcription 2,STAT2_HUMAN,P52630
-1.40810978412628,7.860372483730316,,0.0029080313302998,0.0147179794443961,,SMTN_HUMAN,8,,0.0029080313302998,0.0147179794443961,1.40810978412628,Down,1.8321518079592003,SMTN,Smoothelin,SMTN_HUMAN,P53814
1.17962968349457,6.531724393367766,,0.0289898609476821,0.0791809735351024,,CA2D1_HUMAN,6,,0.0289898609476821,0.0791809735351024,-1.17962968349457,Non-significant,1.101379162872729,CACNA2D1,Voltage-dependent calcium channel subunit alpha-2/delta-1,CA2D1_HUMAN,P54289
1.560551404953,8.185246586799622,,0.0013978058599713,0.0086645799095279,,MFAP2_HUMAN,6,,0.0013978058599713,0.0086645799095279,-1.560551404953,Up,2.0622524886219176,MFAP2,Microfibrillar-associated protein 2,MFAP2_HUMAN,P55001
1.29575125376383,8.96966854731242,,0.000917702086471,0.0065048883188092,,PLTP_HUMAN,7,,0.000917702086471,0.0065048883188092,-1.29575125376383,Up,2.1867601553577765,PLTP,Phospholipid transfer protein,PLTP_HUMAN,P55058
-1.25343120098114,8.400826036930086,,0.0002176807502311,0.0024433918731423,,DEFB1_HUMAN,8,,0.0002176807502311,0.0024433918731423,1.25343120098114,Down,2.6120068749442327,DEFB1,Beta-defensin 1,DEFB1_HUMAN,P60022
1.73316240310669,15.634586095809937,,4.0395998233234856e-08,9.604992240326564e-06,,B2MG_HUMAN,8,,4.0395998233234856e-08,9.604992240326564e-06,-1.73316240310669,Up,5.017502981659624,B2M,Beta-2-microglobulin,B2MG_HUMAN,P61769
-1.07597327232361,7.793712973594669,,0.0003378619326239,0.0032789772466692,,TGFB2_HUMAN,7,,0.0003378619326239,0.0032789772466692,1.07597327232361,Down,2.484261596956829,TGFB2,Transforming growth factor beta-2 proprotein,TGFB2_HUMAN,P61812
1.06436824798584,11.7853651046753,,0.0477087564875121,0.1132133074597958,,HBA_HUMAN,8,,0.0477087564875121,0.1132133074597958,-1.06436824798584,Non-significant,0.9461025217636309,HBA2,Hemoglobin subunit alpha,HBA_HUMAN,P69905
1.07739913463593,7.522984564304352,,0.0004414119165494,0.0039486127120155,,S10AC_HUMAN,8,,0.0004414119165494,0.0039486127120155,-1.07739913463593,Up,2.4035554606627567,S100A12,Protein S100-A12,S10AC_HUMAN,P80511
-1.825847864151,9.540270447730991,,0.000161328318202,0.0019878559990194,,HEPC_HUMAN,8,,0.000161328318202,0.0019878559990194,1.825847864151,Down,2.7016150792427114,HAMP,Hepcidin,HEPC_HUMAN,P81172
1.10441792011261,7.413763225078584,,0.0009524703113858,0.0066478208956523,,CDK17_HUMAN,8,,0.0009524703113858,0.0066478208956523,-1.10441792011261,Up,2.177320689747062,CDK17,Cyclin-dependent kinase 17,CDK17_HUMAN,Q00537
2.55369091033936,9.99624848365783,,2.5723750062019186e-06,0.0001254645285763,,IRF9_HUMAN,8,,2.5723750062019186e-06,0.0001254645285763,-2.55369091033936,Up,3.90147904088442,IRF9,Interferon regulatory factor 9,IRF9_HUMAN,Q00978
2.42303895950317,12.77212738990784,,8.583565460715347e-08,1.5289942475022076e-05,,IFM3_HUMAN,8,,8.583565460715347e-08,1.5289942475022076e-05,-2.42303895950317,Up,4.815594148520151,IFITM3,Interferon-induced transmembrane protein 3,IFM3_HUMAN,Q01628
2.29096436500549,9.432706475257874,,4.161264563533824e-06,0.0001722091001696,,IFM2_HUMAN,8,,4.161264563533824e-06,0.0001722091001696,-2.29096436500549,Up,3.763943902539448,IFITM2,Interferon-induced transmembrane protein 2,IFM2_HUMAN,Q01629
-1.2407763004303,8.895167231559753,,3.1642472071511133e-05,0.0006734504315687,,FMO1_HUMAN,8,,3.1642472071511133e-05,0.0006734504315687,1.2407763004303,Down,3.1716943644375077,FMO1,Flavin-containing monooxygenase 1,FMO1_HUMAN,Q01740
2.19968152046204,11.698867678642277,,6.937452175526638e-08,1.2919427983242107e-05,,TAP1_HUMAN,8,,6.937452175526638e-08,1.2919427983242107e-05,-2.19968152046204,Up,4.888756714608814,TAP1,Antigen peptide transporter 1,TAP1_HUMAN,Q03518
2.2483069896698,12.27848923206329,,7.837504941433726e-09,2.675854812087831e-06,,TAP2_HUMAN,8,,7.837504941433726e-09,2.675854812087831e-06,-2.2483069896698,Up,5.572537454439222,TAP2,Antigen peptide transporter 2,TAP2_HUMAN,Q03519
1.28693652153015,10.282459616661072,,5.393617302842676e-07,4.701627678669456e-05,,FMOD_HUMAN,8,,5.393617302842676e-07,4.701627678669456e-05,-1.28693652153015,Up,4.327751765577215,FMOD,Fibromodulin,FMOD_HUMAN,Q06828
1.35972380638123,12.5567296743393,,3.445538617481957e-07,3.529092928955894e-05,,AMPE_HUMAN,8,,3.445538617481957e-07,3.529092928955894e-05,-1.35972380638123,Up,4.45233690553876,ENPEP,Glutamyl aminopeptidase,AMPE_HUMAN,Q07075
1.29236102104187,13.610019326210026,,5.54916721355098e-08,1.0826160987580174e-05,,LG3BP_HUMAN,8,,5.54916721355098e-08,1.0826160987580174e-05,-1.29236102104187,Up,4.965525519135047,LGALS3BP,Galectin-3-binding protein,LG3BP_HUMAN,Q08380
2.72005891799927,11.37851738929748,,1.742002390975333e-09,8.396451524501105e-07,,SLFN5_HUMAN,8,,1.742002390975333e-09,8.396451524501105e-07,-2.72005891799927,Up,6.075904215000711,SLFN5,Schlafen family member 5,SLFN5_HUMAN,Q08AF3
1.57974648475647,9.402031540870668,,1.598779795346113e-07,1.898608933777688e-05,,TMM62_HUMAN,8,,1.598779795346113e-07,1.898608933777688e-05,-1.57974648475647,Up,4.721564479914062,TMEM62,Transmembrane protein 62,TMM62_HUMAN,Q0P6H9
2.20368957519531,12.338310956954947,,3.259884242560141e-07,3.381201453612379e-05,,BST2_HUMAN,8,,3.259884242560141e-07,3.381201453612379e-05,-2.20368957519531,Up,4.470928952988798,BST2,Bone marrow stromal antigen 2,BST2_HUMAN,Q10589
-1.17517256736755,10.6945925951004,,1.1811615156142052e-05,0.0003432923659441,,FSTL1_HUMAN,8,,1.1811615156142052e-05,0.0003432923659441,1.17517256736755,Down,3.464335854206618,FSTL1,Follistatin-related protein 1,FSTL1_HUMAN,Q12841
1.35125684738159,8.493306875228882,,1.6827326475850833e-05,0.0004447842359455,,CNTN1_HUMAN,8,,1.6827326475850833e-05,0.0004447842359455,-1.35125684738159,Up,3.3518506134295496,CNTN1,Contactin-1,CNTN1_HUMAN,Q12860
-1.42827081680298,10.685137510299672,,3.253438619903651e-05,0.000688854678333,,SPP24_HUMAN,8,,3.253438619903651e-05,0.000688854678333,1.42827081680298,Down,3.161872387750877,SPP2,Secreted phosphoprotein 24,SPP24_HUMAN,Q13103
1.38716554641724,10.69489383697511,,9.026077259231943e-08,1.5408266054613862e-05,,IFIT5_HUMAN,8,,9.026077259231943e-08,1.5408266054613862e-05,-1.38716554641724,Up,4.812246231189614,IFIT5,Interferon-induced protein with tetratricopeptide repeats 5,IFIT5_HUMAN,Q13325
-1.01854157447815,8.537196040153503,,0.0014078426474962,0.0087063114366674,,PPR1A_HUMAN,8,,0.0014078426474962,0.0087063114366674,1.01854157447815,Down,2.060165801593163,PPP1R1A,Protein phosphatase 1 regulatory subunit 1A,PPR1A_HUMAN,Q13522
1.44660190741221,6.914652208487192,,0.0007576628457658,0.0057272042049864,,MORC3_HUMAN,7,,0.0007576628457658,0.0057272042049864,-1.44660190741221,Up,2.2420573317255545,MORC3,MORC family CW-type zinc finger protein 3,MORC3_HUMAN,Q14149
1.91904854774475,7.089877963066099,,3.666925664877191e-05,0.0007420476557082,,ITPR3_HUMAN,8,,3.666925664877191e-05,0.0007420476557082,-1.91904854774475,Up,3.129568202609765,ITPR3,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3",ITPR3_HUMAN,Q14573
-1.12393140792847,13.228280305862414,,8.987030452878706e-07,6.574975672400725e-05,,GNMT_HUMAN,8,,8.987030452878706e-07,6.574975672400725e-05,1.12393140792847,Down,4.182105849737318,GNMT,Glycine N-methyltransferase,GNMT_HUMAN,Q14749
1.06461373964946,8.17737011114756,,0.0043721795012763,0.019870015991935,,POSTN_HUMAN,7,,0.0043721795012763,0.019870015991935,-1.06461373964946,Up,1.7018017833579084,POSTN,Periostin,POSTN_HUMAN,Q15063
1.46331715583801,8.464526057243347,,0.0070416351821395,0.0280637931334879,,PCOC1_HUMAN,8,,0.0070416351821395,0.0280637931334879,-1.46331715583801,Up,1.5518536296152146,PCOLCE,Procollagen C-endopeptidase enhancer 1,PCOC1_HUMAN,Q15113
1.70216091473897,8.427594860394796,,0.000461281920954,0.0040686157807296,,KPCD1_HUMAN,7,,0.000461281920954,0.0040686157807296,-1.70216091473897,Up,2.390553320760528,PRKD1,Serine/threonine-protein kinase D1,KPCD1_HUMAN,Q15139
-1.15849804878235,12.10735738277435,,2.429057691087064e-05,0.0005752514081146,,Q15194_HBV,8,,2.429057691087064e-05,0.0005752514081146,1.15849804878235,Down,3.240142309581213,PreC-C,Capsid protein,Q15194_HBV,Q15194
5.25136625766754,9.165373504161831,,4.076964955262711e-09,1.5907928973058406e-06,,OASL_HUMAN,8,,4.076964955262711e-09,1.5907928973058406e-06,-5.25136625766754,Up,5.798386356753047,OASL,2'-5'-oligoadenylate synthase-like protein,OASL_HUMAN,Q15646
2.05435705184937,10.281274557113658,,0.0001121399408334,0.0015547794842458,,LY6E_HUMAN,8,,0.0001121399408334,0.0015547794842458,-2.05435705184937,Up,2.808331198641232,LY6E,Lymphocyte antigen 6E,LY6E_HUMAN,Q16553
1.14623840649923,7.450981815656027,,0.0006162139952641,0.0049943199576601,,ZN800_HUMAN,7,,0.0006162139952641,0.0049943199576601,-1.14623840649923,Up,2.3015236383172475,ZNF800,Zinc finger protein 800,ZN800_HUMAN,Q2TB10
1.35557436943054,11.703384280204766,,1.3991872461308598e-05,0.0003847295400938,,MA7D1_HUMAN,8,,1.3991872461308598e-05,0.0003847295400938,-1.35557436943054,Up,3.414844466650772,MAP7D1,MAP7 domain-containing protein 1,MA7D1_HUMAN,Q3KQU3
1.01155495643616,11.04605948925019,,1.9426241223004865e-06,0.0001061190803875,,PAR14_HUMAN,8,,1.9426241223004865e-06,0.0001061190803875,-1.01155495643616,Up,3.974206522206008,PARP14,Protein mono-ADP-ribosyltransferase PARP14,PAR14_HUMAN,Q460N5
1.16157376766205,6.771103203296661,,0.0118487808151825,0.0414732635624116,,TB10B_HUMAN,8,,0.0118487808151825,0.0414732635624116,-1.16157376766205,Up,1.382231788330721,TBC1D10B,TBC1 domain family member 10B,TB10B_HUMAN,Q4KMP7
1.3984375,8.718349933624271,,0.0036958970303387,0.0175381588288712,,ORML2_HUMAN,4,,0.0036958970303387,0.0175381588288712,-1.3984375,Up,1.7560160011884451,ORMDL2,ORM1-like protein 2,ORML2_HUMAN,Q53FV1
1.57112145423889,10.740228295326244,,1.0020754938396059e-07,1.542307264130814e-05,,PAR10_HUMAN,8,,1.0020754938396059e-07,1.542307264130814e-05,-1.57112145423889,Up,4.811829095919886,PARP10,Protein mono-ADP-ribosyltransferase PARP10,PAR10_HUMAN,Q53GL7
1.71437954902649,9.499673008918744,,0.0010935587038429,0.0072791389271234,,PLA1A_HUMAN,8,,0.0010935587038429,0.0072791389271234,-1.71437954902649,Up,2.137919991746903,PLA1A,Phospholipase A1 member A,PLA1A_HUMAN,Q53H76
3.81978917121887,10.550269007682797,,9.590621373383177e-07,6.757841935762803e-05,,CMPK2_HUMAN,8,,9.590621373383177e-07,6.757841935762803e-05,-3.81978917121887,Up,4.170191970481929,CMPK2,"UMP-CMP kinase 2, mitochondrial",CMPK2_HUMAN,Q5EBM0
1.25737166404724,8.21722424030304,,5.396775185444792e-05,0.0009634243108831,,CAR16_HUMAN,8,,5.396775185444792e-05,0.0009634243108831,-1.25737166404724,Up,3.016182398971168,CARD16,Caspase recruitment domain-containing protein 16,CAR16_HUMAN,Q5EG05
1.55750632286072,7.273623585700989,,0.0025594428493511,0.0133580093678873,,DDX6L_HUMAN,6,,0.0025594428493511,0.0133580093678873,-1.55750632286072,Up,1.8742582563032104,DDX60L,Probable ATP-dependent RNA helicase DDX60-like,DDX6L_HUMAN,Q5H9U9
2.47348038355509,8.931069294611607,,4.577270344858182e-05,0.0008602328716919,,SAMD9_HUMAN,7,,4.577270344858182e-05,0.0008602328716919,-2.47348038355509,Up,3.065383965965083,SAMD9,Sterile alpha motif domain-containing protein 9,SAMD9_HUMAN,Q5K651
-1.12237894535065,7.611287772655489,,0.1758118920346495,0.2977066838875631,,CP4AM_HUMAN,7,,0.1758118920346495,0.2977066838875631,1.12237894535065,Non-significant,0.5262114147892826,CYP4A22,Cytochrome P450 4A22,CP4AM_HUMAN,Q5TCH4
1.26078534126282,11.13641989231111,,2.1234907461123396e-05,0.000524092866676,,RN213_HUMAN,8,,2.1234907461123396e-05,0.000524092866676,-1.26078534126282,Up,3.280591751353153,RNF213,E3 ubiquitin-protein ligase RNF213,RN213_HUMAN,Q63HN8
3.24068649609884,8.338863571484884,,2.948527064502156e-05,0.0006442728204408,,XAF1_HUMAN,7,,2.948527064502156e-05,0.0006442728204408,-3.24068649609884,Up,3.190930189593515,XAF1,XIAP-associated factor 1,XAF1_HUMAN,Q6GPH4
-1.15481090545654,11.065006017684926,,4.535422123123867e-07,4.300207470582036e-05,,IYD1_HUMAN,8,,4.535422123123867e-07,4.300207470582036e-05,1.15481090545654,Down,4.366510590663365,IYD,Iodotyrosine deiodinase 1,IYD1_HUMAN,Q6PHW0
1.18895125389099,9.783538937568672,,0.0002279382529967,0.0025205479690359,,ATRAP_HUMAN,8,,0.0002279382529967,0.0025205479690359,-1.18895125389099,Up,2.5985050330048947,AGTRAP,Type-1 angiotensin II receptor-associated protein,ATRAP_HUMAN,Q6RW13
1.24715296427409,6.882360617319744,,0.000663163385198,0.0052722471265106,,PXDC2_HUMAN,7,,0.000663163385198,0.0052722471265106,-1.24715296427409,Up,2.278004241212883,PLXDC2,Plexin domain-containing protein 2,PXDC2_HUMAN,Q6UX71
-1.45225310325623,11.73897397518156,,3.90760866925253e-06,0.0001633619665094,,Q6VBP1_HBV,8,,3.90760866925253e-06,0.0001633619665094,1.45225310325623,Down,3.786849047300082,S,Large envelope protein,Q6VBP1_HBV,Q6VBP1
1.5843380689621,6.74266928434372,,0.0003797391512024,0.003553039192891,,RHG27_HUMAN,6,,0.0003797391512024,0.003553039192891,-1.5843380689621,Up,2.4494000018654574,ARHGAP27,Rho GTPase-activating protein 27,RHG27_HUMAN,Q6ZUM4
1.17631769180298,8.715064287185669,,8.4819190022528e-05,0.0013064068478281,,ATS13_HUMAN,8,,8.4819190022528e-05,0.0013064068478281,-1.17631769180298,Up,2.8839215518122643,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,ATS13_HUMAN,Q76LX8
1.088303565979,7.58493173122406,,0.0015989499000353,0.0094871799282331,,PXK_HUMAN,8,,0.0015989499000353,0.0094871799282331,-1.088303565979,Up,2.0228628627693976,PXK,PX domain-containing protein kinase-like protein,PXK_HUMAN,Q7Z7A4
-1.14872610569,7.015879929065705,,0.0004345335024686,0.0039005216095361,,N4BP2_HUMAN,7,,0.0004345335024686,0.0039005216095361,1.14872610569,Down,2.408877311692545,N4BP2,NEDD4-binding protein 2,N4BP2_HUMAN,Q86UW6
2.28145360946655,11.462848186492923,,2.3785488415334167e-10,2.165536578613869e-07,,DDX60_HUMAN,8,,2.3785488415334167e-10,2.165536578613869e-07,-2.28145360946655,Up,6.664434476096692,DDX60,Probable ATP-dependent RNA helicase DDX60,DDX60_HUMAN,Q8IY21
-1.09677588939667,7.486782014369965,,0.000636603105373,0.005124092186077,,P20D2_HUMAN,8,,0.000636603105373,0.005124092186077,1.09677588939667,Down,2.2903830655892463,PM20D2,Xaa-Arg dipeptidase,P20D2_HUMAN,Q8IYS1
1.52499651908875,9.565757870674146,,1.401967961309541e-07,1.7949571054641217e-05,,PHAR4_HUMAN,8,,1.401967961309541e-07,1.7949571054641217e-05,-1.52499651908875,Up,4.745945925404784,PHACTR4,Phosphatase and actin regulator 4,PHAR4_HUMAN,Q8IZ21
1.53288996219635,8.567233741283417,,7.67295556859203e-06,0.0002688555667148,,AGRG2_HUMAN,8,,7.67295556859203e-06,0.0002688555667148,-1.53288996219635,Up,3.5704809669291198,ADGRG2,Adhesion G-protein coupled receptor G2,AGRG2_HUMAN,Q8IZP9
1.02606880664825,8.16056627035141,,0.0007498954967833,0.0057000405386294,,PGAM4_HUMAN,8,,0.0007498954967833,0.0057000405386294,-1.02606880664825,Up,2.2441220556186563,PGAM4,Probable phosphoglycerate mutase 4,PGAM4_HUMAN,Q8N0Y7
-1.16339063644409,10.036247968673704,,0.0052472773841993,0.0226176701136924,,ABCA6_HUMAN,8,,0.0052472773841993,0.0226176701136924,1.16339063644409,Down,1.6455521345512196,ABCA6,ATP-binding cassette sub-family A member 6,ABCA6_HUMAN,Q8N139
1.12683343887329,9.110941410064695,,9.000865442303437e-06,0.0002947270936917,,CD033_HUMAN,8,,9.000865442303437e-06,0.0002947270936917,-1.12683343887329,Up,3.530579938463095,C4orf33,UPF0462 protein C4orf33,CD033_HUMAN,Q8N1A6
1.60891699790955,10.57530844211578,,1.2628233106401264e-07,1.69632364055495e-05,,CMTR1_HUMAN,8,,1.2628233106401264e-07,1.69632364055495e-05,-1.60891699790955,Up,4.770491285394133,CMTR1,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,CMTR1_HUMAN,Q8N1G2
1.0711874961853,8.40437650680542,,0.0006113709540424,0.0049773772084994,,ABTB2_HUMAN,8,,0.0006113709540424,0.0049773772084994,-1.0711874961853,Up,2.3029994451787847,ABTB2,Ankyrin repeat and BTB/POZ domain-containing protein 2,ABTB2_HUMAN,Q8N961
2.15613389015198,9.786920905113217,,3.990066550724696e-05,0.000774753680489,,MLKL_HUMAN,8,,3.990066550724696e-05,0.000774753680489,-2.15613389015198,Up,3.1108363519556805,MLKL,Mixed lineage kinase domain-like protein,MLKL_HUMAN,Q8NB16
1.05549824237823,7.823874890804292,,0.0002073235104358,0.0023882747440984,,PCSK9_HUMAN,8,,0.0002073235104358,0.0023882747440984,-1.05549824237823,Up,2.621915713982192,PCSK9,Proprotein convertase subtilisin/kexin type 9,PCSK9_HUMAN,Q8NBP7
1.65451526641846,9.195553064346315,,1.4719803684380331e-06,8.934375658504626e-05,,RN149_HUMAN,8,,1.4719803684380331e-06,8.934375658504626e-05,-1.65451526641846,Up,4.048935790952413,RNF149,E3 ubiquitin-protein ligase RNF149,RN149_HUMAN,Q8NC42
1.63141028086344,9.981057961781817,,0.0337791353808112,0.088143564595161,,BBS1_HUMAN,6,,0.0337791353808112,0.088143564595161,-1.63141028086344,Non-significant,1.0548093902601212,BBS1,BBSome complex member BBS1,BBS1_HUMAN,Q8NFJ9
1.74108505249023,10.30028295516967,,4.2199136032677125e-08,9.604992240326564e-06,,TDRD7_HUMAN,8,,4.2199136032677125e-08,9.604992240326564e-06,-1.74108505249023,Up,5.017502981659624,TDRD7,Tudor domain-containing protein 7,TDRD7_HUMAN,Q8NHU6
-1.30664134025574,6.522200465202332,,0.0399419943102656,0.0989944351584927,,JOS2_HUMAN,8,,0.0399419943102656,0.0989944351584927,1.30664134025574,Non-significant,1.0043892180073597,JOSD2,Josephin-2,JOS2_HUMAN,Q8TAC2
-1.00518321990967,7.454951167106628,,0.0045615763407659,0.0205145754864082,,MIEAP_HUMAN,8,,0.0045615763407659,0.0205145754864082,1.00518321990967,Down,1.687937465575836,SPATA18,Mitochondria-eating protein,MIEAP_HUMAN,Q8TC71
